CustomerId,ProductId,Rating,Cost,Size,Price,PrimaryBrandId,GenderId,MaritalStatus,LowerIncomeBound,UpperIncomeBound
84fa6206,84fdf5f6,1,1004.3733755106783,113.30274280541505,1519.3401983767928,0,1,1,99991.0878973158,199991.23272416354
84fa6207,84fdf5f7,0,1000.4936937619536,111.04915938417537,1499.9709026577548,0,1,0,100016.76505850704,199985.53388056214
84fa6208,84fdf5f8,0,1006.5516655592049,104.89989913844352,1512.8274341278204,0,1,0,99993.3475055229,199998.5968911782
84fa6209,84fdf5f9,0,1001.3983990813797,117.26469139378591,1503.7869591758426,0,1,0,99996.22005926161,200001.4361304756
84fa620a,84fdf5fa,0,1007.7924997654358,87.71814155320584,1516.60981244403,1,0,0,100012.07151399252,199994.5794647696
84fa620b,84fdf5fb,1,1021.7861703034062,89.29980123054818,1511.9569595805526,0,1,1,99994.04279846119,199993.10030158455
84fa620c,84fdf5fc,0,1008.2413100020822,106.57308613477711,1509.3887421113495,1,1,0,99995.34780626842,200001.30274037077
84fa620d,84fdf5fd,0,1005.197652667609,99.94677906027641,1506.0521962194948,1,1,0,100008.16032843947,199991.13103583953
84fa620e,84fdf5fe,0,1008.3458069064519,107.5188352472342,1500.3543430807931,0,1,0,100004.69126191815,199994.4534310547
84fa620f,84fdf5ff,0,1007.5668455626885,102.44174508688415,1512.2608433188307,0,1,0,100002.10633874212,199996.79884987912
84fa6210,84fdf600,1,1008.7390528872804,110.0592035409646,1502.282895528962,0,1,0,100002.25886511414,199997.33638475582
84fa6211,84fdf601,1,1000.243789890815,109.64264410215551,1507.4029447545868,0,0,0,99998.65014263369,199987.0194253331
84fa6212,84fdf602,1,1000.6751513864357,121.40304376189196,1499.1406110135142,0,1,1,99999.70247285362,199995.12528733944
84fa6213,84fdf603,1,1006.7471010755285,98.74666101152344,1507.7097202623927,1,1,1,99998.91302914837,199991.28753863124
84fa6214,84fdf604,0,1014.4838360063742,95.94506740434582,1529.2462787112745,0,0,1,100012.59775995926,199994.79982680271
84fa6215,84fdf605,0,996.4081485008215,87.93780835694673,1504.9442121072377,1,1,0,99997.164775553,199993.15730424807
84fa6216,84fdf606,1,1013.6692255321714,98.60424797763436,1502.8703492332631,0,1,1,99994.07902804513,199989.1842425921
84fa6217,84fdf607,0,1012.9322218020089,72.67189153187331,1494.597163790122,1,1,0,100005.64437307359,199995.43071665807
84fa6218,84fdf608,0,1014.817545653375,95.94698406565367,1508.2641733007622,0,1,0,100000.32611981222,199993.3429094135
84fa6219,84fdf609,0,1016.379833365613,75.12365386305815,1493.0313388134557,1,1,0,99995.85198075103,200003.20363397137
84fa621a,84fdf60a,0,998.2635518132646,90.69550392857595,1504.7203548080543,1,1,0,100013.55948251489,199988.6139618744
84fa621b,84fdf60b,0,1007.2200458987505,109.77270483615214,1498.5217218103005,0,0,0,100001.81172689938,200003.8092390068
84fa621c,84fdf60c,1,1002.6765301070872,116.0315625553028,1509.3916396523723,0,1,0,99994.49638170033,199998.22103562267
84fa621d,84fdf60d,1,1002.1132794728767,86.00085405988472,1511.9421668532448,1,1,1,99991.89972267565,199993.5248882445
84fa621e,84fdf60e,0,1013.9550670238212,88.45109781905582,1502.1837454311242,0,1,0,100009.6175810117,199991.9791646748
84fa621f,84fdf60f,1,997.8997489269328,90.07925448270237,1500.6867213033581,1,1,1,99994.71873143586,200000.43282816745
84fa6220,84fdf610,0,1011.6124344397365,90.86709982163458,1508.4430950190288,0,1,0,100005.5486692547,199996.7287971124
84fa6221,84fdf611,0,1013.8077116119845,108.7512283827636,1504.5591256533744,0,0,1,99993.7496280106,200006.2962237719
84fa6222,84fdf612,0,1006.3276570679398,116.70997045409138,1499.234261030118,0,1,0,100006.96145638329,199997.06997995375
84fa6223,84fdf613,0,1011.3757812076929,110.66713073773207,1533.72175451936,0,0,0,100000.81616809078,199999.6497246835
84fa6224,84fdf614,1,1005.8493494735229,113.33688522694338,1505.6324681433214,0,1,1,100000.1260307676,199994.90522224887
84fa6225,84fdf615,1,1008.1020301078194,115.18474821016876,1497.7909744765648,0,1,0,100001.02781935404,199993.98096238848
84fa6226,84fdf616,0,1017.1347161841476,91.35334927606746,1508.6419347052788,1,1,0,100001.74952157466,199997.09104605202
84fa6227,84fdf617,0,998.2338064064226,100.36684206445442,1506.7955604976864,1,1,0,100004.3540670408,199996.81417013987
84fa6228,84fdf618,1,1013.9523542233374,107.82522326777499,1503.0100829969072,0,1,1,99998.07447358589,200001.46061913465
84fa6229,84fdf619,0,1004.0738497470911,110.23710962740694,1524.4113943355178,0,1,0,99994.27856653585,200007.48761403674
84fa622a,84fdf61a,1,1015.2539162021895,97.82332567403617,1517.3855768760377,1,1,1,100001.0619543859,199997.4202205788
84fa622b,84fdf61b,1,1005.4435945844062,107.95358440406342,1505.57639540648,0,0,0,99996.55993783798,199998.29462308623
84fa622c,84fdf61c,1,1004.2306952907014,118.06784740915079,1506.9719191797064,0,1,1,99992.20241523517,199992.21106998748
84fa622d,84fdf61d,1,1010.0313243827808,90.97640837326253,1502.8436618770882,1,1,1,99989.27248944878,199992.75865877644
84fa622e,84fdf61e,1,1007.0913082216967,113.25831781696222,1492.7413213943287,0,1,1,99999.34956462595,199998.85674548242
84fa622f,84fdf61f,0,1011.8402571874789,101.94185152553707,1503.3371300007198,1,1,0,100007.5369822845,199987.62218988556
84fa6230,84fdf620,1,1007.5164376483793,114.97757729974208,1503.861879263596,0,1,1,99991.90120491116,199996.02690796598
84fa6231,84fdf621,0,1010.6103004887706,103.13192327781837,1528.2584282807022,0,1,1,100004.18941844274,199998.55429300072
84fa6232,84fdf622,0,987.8440532559404,95.5168953657981,1490.0113312646945,1,1,0,100006.06108323035,199990.39133680513
84fa6233,84fdf623,0,1001.7104785123895,111.70722106339883,1512.964500389669,1,1,0,99999.97997251677,199997.3572403669
84fa6234,84fdf624,0,1006.274464248618,98.63407184200298,1512.5195665307758,1,1,0,100005.95602372891,199996.07543938453
84fa6235,84fdf625,0,1008.7402552104819,99.70728689975053,1504.1355679932951,0,1,0,100001.93032694871,200004.06809219666
84fa6236,84fdf626,1,997.3287153930802,96.26516805153993,1509.320016363094,1,1,1,99990.09995286822,199994.8428791355
84fa6237,84fdf627,0,1006.7293120198253,111.91000625393434,1510.944873036082,0,1,0,100005.96293649396,199988.78265878302
84fa6238,84fdf628,0,1007.4653904969355,93.55455484301702,1503.720022098187,1,1,0,100007.16792969758,199993.40566137974
84fa6239,84fdf629,1,1015.6863945264271,90.47398221848869,1506.5686875383287,1,1,1,99998.74060510327,199995.66222741228
84fa623a,84fdf62a,0,997.5652868695197,86.43972942134839,1498.819720312142,1,0,1,100006.02394135708,199995.4691444914
84fa623b,84fdf62b,0,1012.4878587306645,103.15356124326595,1505.1110140383976,1,1,0,100001.50346652257,199996.597985864
84fa623c,84fdf62c,0,1012.9345149266228,104.42383160047,1506.1058074788461,0,1,0,100006.89980771992,199998.8116449605
84fa623d,84fdf62d,1,1000.6610639472821,92.75416156173011,1496.5865348563314,1,1,0,100000.21175914866,199997.61457378985
84fa623e,84fdf62e,1,999.9254779150906,90.27087202621527,1508.8367270492279,1,1,1,99993.5042116222,199992.32969671115
84fa623f,84fdf62f,1,1012.0759772842571,111.7812155997849,1502.0424816637235,0,1,0,100003.82344452731,199993.91109442885
84fa6240,84fdf630,0,1008.1852280986662,114.35108208995398,1503.9659461017902,0,0,1,100003.53263764495,200000.37050836204
84fa6241,84fdf631,1,1008.8796391821619,91.67942611960876,1511.3071997078014,1,1,1,99997.03228694251,199999.67275787191
84fa6242,84fdf632,1,1012.6998216070064,81.81701892712563,1503.2183944872997,1,1,1,99994.32740336466,199991.54476373456
84fa6243,84fdf633,0,1007.0422703744599,102.74616675456915,1502.057555978558,1,1,0,100011.99795544108,199987.74645386817
84fa6244,84fdf634,1,1007.9366246906427,110.13666365066292,1514.8040181133715,0,1,1,99990.14227540077,199992.75228586784
84fa6245,84fdf635,1,1001.386641076514,91.64456591854935,1514.7065245045146,1,1,1,100000.85045218321,199998.26255684285
84fa6246,84fdf636,0,998.7523154840707,90.72949351125106,1506.396060520744,1,1,0,99999.25510879159,199995.38900803804
84fa6247,84fdf637,0,1004.2654055498322,97.36055594823065,1506.2437756223487,1,1,0,99998.80056008113,199994.34205154568
84fa6248,84fdf638,0,1004.8387056214742,116.91454015350521,1505.6802896822753,0,1,1,100004.95791769483,199998.80483599365
84fa6249,84fdf639,1,1015.4009235856039,76.98685741518877,1512.7027743161234,0,0,0,99997.32487388788,200001.65245709804
84fa624a,84fdf63a,1,1000.0319372776396,113.36065770180657,1507.0566230163577,0,1,1,99996.09634848915,199994.12792412043
84fa624b,84fdf63b,1,1012.5788409896038,75.75877822966379,1504.2468447624344,1,1,1,99997.27921046126,199994.16059366975
84fa624c,84fdf63c,0,999.6357949050488,119.59280718626115,1512.5842286499756,0,0,1,99994.28371763318,200010.69383268923
84fa624d,84fdf63d,1,998.196125076839,92.498518654258,1501.5432040232465,1,1,1,99991.04571297248,199992.2854817867
84fa624e,84fdf63e,1,1002.9442705030771,110.59981362857334,1505.5073060851182,1,1,0,99996.7755596027,200004.55047316605
84fa624f,84fdf63f,1,1009.7320779945342,112.85775912197883,1503.220544578055,0,1,1,99991.85585590874,199995.1404039232
84fa6250,84fdf640,0,1007.1104933155427,100.39833756868353,1507.267869568421,0,0,0,100008.17740712687,199993.83662090424
84fa6251,84fdf641,1,1004.1890439229791,76.163965763642,1493.7979519414318,1,1,1,99988.19869507501,199992.63417091942
84fa6252,84fdf642,1,995.5943017801975,88.44843166963736,1497.8171129152715,1,1,1,99999.76804577594,199992.99803202564
84fa6253,84fdf643,0,1009.3782298844934,92.070711772349,1501.2406905856533,1,1,0,99999.40255965985,199996.18352735153
84fa6254,84fdf644,1,1009.1966228057746,104.14306243292575,1508.0121259997384,0,1,1,99989.6490377468,199994.7627092282
84fa6255,84fdf645,0,1006.6566093529589,93.21787485879756,1515.1943219089162,1,1,1,99996.41006616976,199997.6732250018
84fa6256,84fdf646,0,1008.4442708279423,105.21840176821826,1517.1979605204644,1,1,1,100011.55212998587,199993.08830434078
84fa6257,84fdf647,0,1004.3202443756551,76.22096998258968,1506.7433340862872,1,1,1,100014.5003475426,199997.53363281177
84fa6258,84fdf648,1,1007.3914367150505,103.76117526881781,1507.2433162100724,1,1,0,100002.97965628098,200002.9410530977
84fa6259,84fdf649,0,1009.0623433509139,110.60865119701892,1510.0539898944858,0,1,0,100008.36949261912,199993.59654904992
84fa625a,84fdf64a,0,1009.725547574898,121.63030201049366,1498.4002114206396,1,1,0,100008.54394811956,199989.25850923263
84fa625b,84fdf64b,0,1008.0055934772289,110.6241053780737,1500.1391815032357,0,1,0,100007.02118747345,199995.9273847052
84fa625c,84fdf64c,0,1014.5155021805188,86.56738042193612,1501.1223511230594,1,1,0,100003.43422931772,199991.7854028211
84fa625d,84fdf64d,1,1006.8018387045233,104.23614443649882,1514.7981941024939,1,0,1,99993.39547238016,199993.30904785925
84fa625e,84fdf64e,0,1003.3550262570284,115.63781232437302,1513.3776814455398,0,1,0,100008.2049780786,199992.544205896
84fa625f,84fdf64f,0,1004.7379444756857,116.57367668378777,1508.4008297209293,0,0,0,100012.0252170322,199995.73411857887
84fa6260,84fdf650,1,1002.5023812405814,92.94073533340999,1505.7404883538575,1,1,1,99991.25300527425,199990.69757234163
84fa6261,84fdf651,1,1020.779922781151,85.77498125067041,1508.8850691262721,0,1,1,99990.84458945686,199994.55802655878
84fa6262,84fdf652,0,1008.8771394088466,82.62275829265596,1507.4791048071636,1,0,0,100004.85986723147,199995.04231872148
84fa6263,84fdf653,0,1009.1474383257461,111.99027789629453,1501.7739549569521,0,0,0,100004.45081692975,199993.2447739176
84fa6264,84fdf654,0,1010.570536411406,103.74593884964943,1515.435832247691,0,0,0,100000.48808744729,200000.7805886045
84fa6265,84fdf655,1,1002.3103176853543,113.61788608642199,1506.3407209022994,0,1,0,99997.09537006644,199999.1896352074
84fa6266,84fdf656,1,1007.4876395722404,104.53548403764725,1512.0907142330598,0,1,1,99998.51868029547,200001.32338425622
84fa6267,84fdf657,1,1010.9406316627917,91.34943965613078,1512.1292060059754,1,0,0,100002.32257450526,199995.68108687285
84fa6268,84fdf658,0,999.7841965786768,110.31199566254182,1507.8765063799833,0,1,0,100005.8758648084,199993.07558599213
84fa6269,84fdf659,0,1006.4674598407512,89.83904545717897,1512.6380748540903,1,1,0,100010.40455902985,199992.35494358322
84fa626a,84fdf65a,1,1007.0271682524819,109.79561529632068,1510.4317254141913,0,1,1,99989.15457350407,199994.45084835097
84fa626b,84fdf65b,0,1005.9190500046032,113.8157766507062,1507.9286510072443,0,0,0,100002.83454029966,199996.72425292095
84fa626c,84fdf65c,0,1000.9431025368191,116.16062485903653,1508.124570390459,0,1,0,100009.07520123769,199998.18511174739
84fa626d,84fdf65d,0,1012.3145951488057,95.61116678130642,1510.9723285495593,0,1,0,100008.75465644547,199992.9195349948
84fa626e,84fdf65e,0,994.4747416144323,95.34197389629797,1512.442585952551,1,0,0,100011.1652644754,199994.19188260488
84fa626f,84fdf65f,1,1000.0035383897183,103.86274208470151,1512.720689584604,1,1,1,99998.70857342775,199998.98063400487
84fa6270,84fdf660,1,1005.0606101331782,125.39134194442798,1497.2138199919852,0,1,1,100000.27916951836,199992.3887412251
84fa6271,84fdf661,1,1006.4327543904288,91.38149099793677,1521.1549268827305,1,1,1,100002.94558195179,199994.76152007765
84fa6272,84fdf662,0,1012.1396325265925,99.14231952842084,1508.655972028451,0,1,0,100004.50818251616,199996.17933531658
84fa6273,84fdf663,1,1010.0191215218548,102.62185852229804,1506.5252961253595,0,1,1,99993.40336982177,199993.9048420227
84fa6274,84fdf664,1,1013.6137630387592,94.37386361861812,1502.2331506601745,1,1,1,99986.79818448483,199993.54863866535
84fa6275,84fdf665,0,1002.5236612315099,113.58870902496051,1505.4738593785735,0,1,0,100001.23388035102,199995.0290048213
84fa6276,84fdf666,0,1010.7142529901841,96.69897649028054,1512.7830847577898,0,0,1,100009.50898056134,199991.36509145924
84fa6277,84fdf667,0,1007.3253192149534,109.98760935807137,1503.4974374810129,0,1,0,100007.81997898215,199990.72675931593
84fa6278,84fdf668,0,1003.8954563156951,110.09813639199659,1509.8627406054873,0,1,0,99999.78916582116,199998.853271079
84fa6279,84fdf669,1,1003.2441932295742,97.48944764738404,1510.2512449480466,1,1,1,99997.33980851744,199993.26154495886
84fa627a,84fdf66a,0,1015.5623344427675,95.93567838802167,1518.9084246049574,0,1,0,100008.22025628918,199990.40099034205
84fa627b,84fdf66b,1,1004.1765840556794,113.7810219653792,1494.5309709515227,0,1,1,99998.48691169338,199998.32643584601
84fa627c,84fdf66c,0,1015.3842244574762,103.16694354495573,1511.595343889298,1,1,0,100004.8759173495,199989.62904641754
84fa627d,84fdf66d,0,1005.6319357063273,97.34509714758465,1504.640595822546,1,1,0,100011.65666745546,199989.7447808643
84fa627e,84fdf66e,0,1019.1323427411681,85.25722412203402,1503.3205042568013,1,1,0,100001.88182749694,199997.41633954848
84fa627f,84fdf66f,1,1012.6265169344265,97.38938297188803,1514.761099571159,1,0,1,99995.50163579726,199993.77240765205
84fa6280,84fdf670,0,1009.951898362594,106.15315361265681,1516.9295861203436,1,1,0,99997.24650827286,200000.86203351957
84fa6281,84fdf671,0,1009.236027613475,79.11351480803397,1504.3750947627784,1,1,0,100012.81338832008,199987.927253314
84fa6282,84fdf672,1,1008.4081128810609,101.62770514075582,1505.1564439315298,0,1,0,99996.37804015173,200000.81432530176
84fa6283,84fdf673,1,1008.6431657168878,93.78198315609075,1499.80313197475,1,1,0,99997.09452104311,200000.66343242768
84fa6284,84fdf674,1,1012.9357363188116,85.4967379609682,1506.2318050557792,1,1,1,99999.01663948843,199990.25367739875
84fa6285,84fdf675,1,1008.1131253104353,92.10379973997689,1491.4006060373836,1,1,1,99993.18585747268,199993.5931026767
84fa6286,84fdf676,0,1000.3699435090787,90.65053690831917,1506.5496613391376,1,1,0,100003.06046301249,199991.83389542517
84fa6287,84fdf677,0,1001.4699591821071,82.22915432030538,1498.7302791064676,1,1,0,100003.89562196206,199998.4473020049
84fa6288,84fdf678,0,1009.7630760479955,107.71455307310566,1502.088625163948,0,0,1,100005.07927679707,199998.4593141009
84fa6289,84fdf679,0,1012.856454488001,104.68228228333999,1499.921387167121,0,1,0,99996.29119908682,199996.89708275182
84fa628a,84fdf67a,1,1008.7902312709854,85.44112162330063,1506.2346973573044,1,0,0,99998.4564494705,199989.50516916622
84fa628b,84fdf67b,1,1017.3083418956292,95.24498087683307,1515.4301271069003,0,0,1,99989.6125110108,200001.70315939854
84fa628c,84fdf67c,0,1009.6937435909429,110.21076064308127,1505.0611645000392,0,1,0,100002.88437727191,199995.32903923772
84fa628d,84fdf67d,1,1011.0732929833066,92.13383623556749,1513.7376012834807,1,0,0,100007.34930981202,200004.0411611305
84fa628e,84fdf67e,0,1002.567256051216,111.79074732343764,1523.9182065385544,0,1,0,100006.02656151929,199995.05837368188
84fa628f,84fdf67f,1,1021.8589304479146,81.31342115397587,1502.5096506009568,1,0,1,99997.1924263609,199996.4413982064
84fa6290,84fdf680,0,1021.0000063339339,82.71881704714237,1506.4596542591514,1,1,0,100004.97195276523,199997.66153272626
84fa6291,84fdf681,0,1007.9716374005185,107.71870954638561,1507.595624388025,0,1,1,100009.0357435368,199996.04839264584
84fa632e,84fdf71e,0,1002.5113018470357,92.50065957671431,1504.8064955688958,1,1,0,100001.56485192377,199997.95219763854
84fa632f,84fdf71f,1,1006.0662274327381,102.76250148906104,1510.7823655844677,0,1,0,100001.08279205956,199995.65914188419
84fa6330,84fdf720,1,1013.9844022053206,97.49917143352893,1501.1247868621876,0,1,1,99994.82288911082,199996.4474342955
84fa6331,84fdf721,1,1014.9741485369308,85.43862889687952,1499.6396542805387,1,1,1,99994.37395078863,199990.38939184634
84fa6332,84fdf722,0,1010.3645460861396,98.35442043555511,1514.3396721307993,0,1,0,100006.59794656678,199995.66617302815
84fa6333,84fdf723,0,1015.3980325600149,86.8165527367349,1514.9632254154283,1,1,0,100002.88795031713,199991.3510916009
84fa6334,84fdf724,1,1011.0916838202305,105.29564619927069,1509.3136704502651,0,1,1,99982.05119367431,199990.98422675786
84fa6335,84fdf725,0,1004.690269005008,119.06901320477098,1502.5275145092685,1,1,0,100003.34694482766,199999.59475955094
84fa6336,84fdf726,0,1010.2817332911924,107.90937787404091,1509.8099925109434,0,1,0,100003.6586122625,199996.72003262257
84fa6337,84fdf727,1,1014.0283327304757,86.47588347975974,1520.245571065442,1,0,1,99996.11376497701,199995.85428927472
84fa6338,84fdf728,1,1007.6910748365699,113.82736657709924,1512.2246027072717,0,0,1,99994.91024157166,199999.39216995772
84fa6339,84fdf729,0,1009.5718461480571,107.86921038383652,1515.364736175341,0,1,0,100002.31317595515,199993.17743006427
84fa633a,84fdf72a,1,1006.5026528631128,104.43114147463115,1523.431235901951,0,1,1,99993.15874413944,199992.45296714985
84fa633b,84fdf72b,1,1003.3032602382059,113.63918668743396,1510.0497667877203,0,0,1,99990.47990002374,199986.63324080987
84fa633c,84fdf72c,0,1008.726641633603,82.69768702031497,1513.4278864734035,1,1,0,99996.98768012543,199995.58688353797
84fa633d,84fdf72d,1,1010.3119781718001,94.91978696108235,1518.8516131277777,1,1,1,99996.11590374762,199995.71727501426
84fa633e,84fdf72e,0,1017.7503367978638,84.01664579016314,1508.274410972737,1,1,0,100004.6258346592,199998.21890177022
84fa633f,84fdf72f,0,1020.8595548781379,87.37747252824384,1513.256319935781,0,1,1,100004.4264266642,199997.88708560387
84fa6340,84fdf730,0,1011.0289783824365,101.05316125012007,1517.1659318225973,0,1,0,100002.87864574057,199995.37397756963
84fa6341,84fdf731,0,995.7163438403878,90.22449130337328,1505.4024010235241,1,1,0,100003.37436682988,199997.96141533478
84fa6342,84fdf732,1,1012.8182660402862,104.54396066748427,1489.607505581921,1,1,0,100001.78228045232,199997.58216649658
84fa6343,84fdf733,0,1003.0237798885676,103.97229313778205,1517.599007102417,0,0,1,100001.54654725078,200002.64858132094
84fa6344,84fdf734,1,1004.0794441669501,107.59019566646809,1513.482001165265,0,1,1,99996.86373434242,199997.00130239152
84fa6345,84fdf735,1,1015.4837092422584,94.23549473835465,1509.0374539781549,0,1,1,99995.34309597044,199998.2242256185
84fa6346,84fdf736,0,1003.6024370353629,74.79817282887984,1497.7489778720146,1,1,0,100003.86823727844,199997.99142804727
84fa6347,84fdf737,1,997.4680657279359,123.08457868614767,1509.6790250078136,0,0,1,99994.17286379107,199996.4469581198
84fa6348,84fdf738,0,1009.9382729931948,99.39832238972545,1502.0860145672746,1,1,0,100013.31923625318,199991.25291745886
84fa6349,84fdf739,0,1005.7234173861638,115.80604035899013,1516.504639854758,0,1,0,100007.527348388,199995.87624355382
84fa634a,84fdf73a,0,997.6658772975071,85.29229413581399,1497.9301956967408,1,1,0,100012.8755377,199989.91994997428
84fa634b,84fdf73b,0,1008.1969035772237,104.83437603002031,1512.638608100035,1,1,0,100010.14580523754,199995.384349035
84fa634c,84fdf73c,0,1002.8948152622137,98.00321778667946,1503.716580075767,1,1,0,100010.86480606311,199994.52093848362
84fa634d,84fdf73d,1,1004.5692202198136,102.17854350086448,1496.5118122950682,0,1,1,100000.45641331305,199993.2395753553
84fa634e,84fdf73e,0,1012.237950362802,93.68894612862316,1510.9885542400384,0,0,0,100013.07485633997,199989.58941322553
84fa634f,84fdf73f,0,1005.674556161158,114.29931758264792,1507.614961498776,0,0,0,100007.09731049804,199992.4381000837
84fa6350,84fdf740,1,1011.9721823475608,82.55120156834907,1502.4666993998587,1,1,1,99993.0678416048,199993.20783742378
84fa6351,84fdf741,0,1010.7488897761931,106.8827864908817,1517.8809823206802,1,1,0,100003.07802157292,199993.80229594366
84fa6352,84fdf742,1,1010.0149259359401,94.77467527417808,1505.3447408724533,0,1,1,99984.30246356617,199994.9451307381
84fa6353,84fdf743,1,1002.674545464588,107.3832049951765,1517.783091540033,1,1,1,99998.31919991782,199990.28073139684
84fa6354,84fdf744,1,1009.3397527346098,86.45765230148326,1515.664961046191,1,1,1,99996.4239915859,199996.10565989974
84fa6355,84fdf745,0,999.4561580201532,106.0864992403423,1512.763073916226,0,1,0,99998.21298956058,199994.6385260927
84fa6356,84fdf746,0,1016.965873751852,102.29311090955832,1506.418258431371,0,0,0,100007.51296258347,199998.92003088756
84fa6357,84fdf747,0,987.5983900129056,95.44946710360523,1518.2027080079788,1,1,0,99999.75673168327,199999.7197945662
84fa6358,84fdf748,1,1008.9563992447028,87.80036403933808,1502.5582637434886,1,1,1,99992.12058193905,199993.9354954491
84fa6359,84fdf749,0,1002.7793259822841,97.22223372920396,1494.406025237758,1,1,0,100008.92152224215,199992.05908780685
84fa635a,84fdf74a,1,1007.3579345588308,111.90632851283652,1515.4963810909303,0,1,1,99996.11211153341,199992.07385536243
84fa635b,84fdf74b,1,1006.9350296933856,113.12688803701869,1507.2966844361233,0,1,1,99994.90770938135,199994.9550657398
84fa635c,84fdf74c,1,1006.3033604748515,118.81225093333792,1501.8256529599591,0,0,1,99994.73349267505,199994.44042526686
84fa635d,84fdf74d,1,997.6375352506547,78.18510119250246,1497.3578226802454,1,0,1,99995.05276027697,199998.2102682968
84fa635e,84fdf74e,1,1014.3740686218255,94.69566786729372,1519.121320788022,0,0,0,99997.3486259676,200003.09098437548
84fa635f,84fdf74f,1,1016.0572690179553,80.77945549017497,1510.7392594626062,0,1,1,99996.25184000617,199996.006962513
84fa6360,84fdf750,1,1011.3221981462303,92.84054156842134,1507.5033675764812,0,0,1,99995.19385318065,199993.56444479467
84fa6361,84fdf751,0,1022.1158246080514,94.08485101559253,1510.113727455082,0,1,0,100009.84470758849,199991.08122082247
84fa6362,84fdf752,0,999.8001811112744,100.67595844778091,1514.1352309523686,1,1,0,100007.26190369643,199994.36464647364
84fa6363,84fdf753,0,1005.4909684190314,83.02677421536188,1509.131667510377,1,1,1,100014.46641238501,199994.56137464242
84fa6364,84fdf754,1,1008.5640549651479,113.29956150320496,1506.8523371742742,0,0,1,99998.53114452258,199993.79783125897
84fa6365,84fdf755,1,1007.7763121953213,106.62694258329705,1504.2148283722497,1,1,1,99996.83515519665,199996.5956999621
84fa6366,84fdf756,0,999.2628297999412,111.41996979764623,1521.3861308611076,0,1,0,100002.05585699882,199997.54939395728
84fa6367,84fdf757,1,1012.3035530148264,89.89752090661948,1512.332400084543,1,1,1,100000.25813580457,199997.09712486414
84fa6368,84fdf758,0,1006.5878647327925,99.28835217073646,1512.4586470799038,0,1,0,100000.98232537833,199993.95254451025
84fa6369,84fdf759,1,1002.9521413007104,91.38851577514363,1494.8515694921368,1,1,1,99998.58496330866,199996.68878688276
84fa636a,84fdf75a,1,1013.2933356697658,83.51501248006377,1510.6948551314733,1,0,1,99994.1063358999,199994.05691234476
84fa636b,84fdf75b,1,1000.9676511611178,114.53695754253111,1501.0173573063248,0,0,0,99998.44926754801,199999.35920070225
84fa636c,84fdf75c,0,1005.2556808543039,100.54851754490423,1515.8651739483153,1,1,0,100008.43511657076,199989.28644210027
84fa636d,84fdf75d,1,1006.3699041757775,97.2276695623006,1504.3040702529236,1,0,0,100000.07334165252,200003.33083536112
84fa636e,84fdf75e,1,1006.7667233519443,86.66509060389131,1503.2310950516808,1,1,1,99991.76150306685,199992.16392020433
84fa636f,84fdf75f,0,1002.6594535047511,120.46182555873962,1508.326126950536,0,1,0,100003.60812497279,199998.86739165624
84fa6370,84fdf760,1,1012.265449140121,103.05334527254104,1499.8214468753526,1,1,1,99996.32067041917,199995.7148208498
